"zip","renter","hs_graduate","college_graduate","median_household_income"
"36067","0.24691358024691357","0.3450426789231779","0.1071897570584373","50315.0"
"36069","0.1884892086330935","0.3478531425015557","0.14001244555071563","37708.0"
"36071","","","","29327.0"
"36075","0.20433017591339647","0.3768844221105528","0.07412060301507538","39605.0"
"36078","0.27639064475347663","0.3666745116498","0.11061426217933631","50630.0"
"36079","0.3136607511349567","0.3026857801944307","0.18075465480309771","44115.0"
"36080","0.20490303695572631","0.4369700395703787","0.09383832673827021","42332.0"
"36081","0.47548475550042435","0.3373739540871058","0.14417506972752628","29340.0"
"36082","","","",""
"36083","0.3968799901731974","0.2828335056876939","0.12219924164081351","30281.0"
"36088","0.5617154811715481","0.21327757449032933","0.12702561421850497","26994.0"
"36089","0.35113083309476095","0.31954887218045114","0.05394736842105263","30269.0"
"36091","0.21056955093099672","0.4099279423538831","0.10968775020016013","43986.0"
"36092","0.24242750889296108","0.3715120525931337","0.10525931336742148","46898.0"
"36093","0.11903671824924457","0.2255721529395642","0.23173907085103468","80255.0"
"36104","0.6762498003513816","0.21806853582554517","0.1146417445482866","18526.0"
"36105","0.36690442225392295","0.35669762116779036","0.09235466225671034","31430.0"
"36106","0.4118635758806639","0.15841991564653843","0.2484312313547989","47633.0"
"36107","0.6473321131916092","0.3411956079707198","0.1032940219601464","27436.0"
"36108","0.4841996962422223","0.3480340063761955","0.07362987703051466","24550.0"
"36109","0.27429586399391015","0.28543563068920674","0.1922213027544627","50179.0"
"36110","0.5285970343816196","0.3396033269353807","0.08483685220729367","29125.0"
"36111","0.3453027139874739","0.252580524810347","0.24151224972018406","46897.0"
"36112","","","",""
"36113","","0.38540772532188844","0.09527896995708154","86667.0"
"36115","","","","52604.0"
"36116","0.43198444300398187","0.2766817473855967","0.1860861826003115","42191.0"
"36117","0.39330776720249566","0.18974102118381897","0.2768627913143396","61795.0"
"36201","0.426003695615656","0.35119671206382463","0.04101861552099283","23938.0"
"36203","0.2913341575812072","0.3324542475825142","0.1300247742347958","51362.0"
"36205","","","","64167.0"
"36206","0.30970180596388075","0.3194125159642401","0.12528735632183907","42868.0"
"36207","0.34611161026255366","0.27881746677515595","0.13920531597504746","42352.0"
"36250","0.11659866867081813","0.3137019230769231","0.14903846153846154","54375.0"
"36251","0.29731367400525144","0.33247936236834613","0.053800170794193","27170.0"
"36255","","","","37167.0"
"36256","0.14225277630883132","0.4166666666666667","0.0945945945945946","45370.0"
"36258","0.19185185185185186","0.3085824493731919","0.026036644165863067","42462.0"
"36260","0.3116639286552452","0.36934408979305505","0.0445457734128376","41102.0"
"36262","0.15997078159240322","","","33250.0"
"36263","","","","41875.0"
"36264","0.2394470501110837","0.3643802228412256","0.07120473537604456","34515.0"
"36265","0.37983887842644903","0.26933311829691153","0.16490605596322877","42452.0"
"36266","0.21428571428571427","0.3895870736086176","0.07360861759425494","37383.0"
"36267","","","",""
"36268","0.22661507402422612","0.32547971824143795","0.05319407335438426","39471.0"
"36269","0.19690455717970765","","","48056.0"
"36271","0.1602805336982552","0.34177215189873417","0.06024378809188936","50395.0"
"36272","0.17828561999834996","0.3666283084004603","0.07399309551208286","36370.0"
"36273","0.24958217270194985","0.4055600981193786","0.06663941128372854","49444.0"
"36274","0.2848565121412803","0.33726622317057864","0.10204593950043932","36415.0"
"36276","0.3409373703857321","0.37223219628964693","0.04967085577498504","27418.0"
"36277","0.19620121060321435","0.30710659898477155","0.10716300056401579","47297.0"
"36278","0.26258368460203324","0.34289617486338797","0.11475409836065574","34446.0"
"36279","0.11388573590616724","0.41445657826313054","0.06188247529901196","44688.0"
"36280","0.18695143358689292","0.4503661513425549","0.05370219690805533","39496.0"
"36301","0.3967697613773379","0.3593641453148625","0.10449103019901107","37481.0"
"36303","0.4021021514205945","0.3006102541924944","0.15044928162990726","39892.0"
"36305","0.3217161716171617","0.2262746206766563","0.2311751955517859","63290.0"
"36310","0.1960972488803583","0.3644067796610169","0.07330508474576271","33944.0"
"36311","0.14549483013293943","0.30927835051546393","0.05588714053174173","39063.0"
"36312","0.28621106743271846","0.41089646190579554","0.09724332537443021","40456.0"
"36313","","","","36336.0"
"36314","","","","51607.0"
"36316","0.25130283729009845","0.3024390243902439","0.15284552845528454","60372.0"
"36317","","","","39583.0"
"36318","0.12304250559284116","","","34420.0"
"36319","0.18206972883231876","0.3872832369942196","0.06213872832369942","33571.0"
"36320","0.20981432360742705","0.4365223717715533","0.06002182611858858","36716.0"
"36321","0.2672864613596746","0.4213780918727915","0.10247349823321555","42069.0"
"36322","0.40100011906179306","0.3224778761061947","0.09486725663716813","47844.0"
"36323","0.27086007702182285","0.32996515679442506","0.08658536585365853","35066.0"
"36330","0.36407821542956675","0.2731423827314238","0.18152760481527605","54250.0"
"36340","0.28845814977973566","0.38278567925453655","0.1074055909759686","38049.0"
"36343","0.12714776632302405","0.42795513373597927","0.03537532355478861","33750.0"
"36344","0.245589519650655","0.34251207729468597","0.10024154589371981","34157.0"
"36345","0.2456452186277995","0.3430321592649311","0.12166071124723499","51415.0"
"36346","0.19835277968428278","0.40019569471624267","0.04207436399217221","35750.0"
"36350","0.39970009996667777","0.29330143540669856","0.12129186602870813","41250.0"
"36351","0.21603747588867456","0.36187078874355927","0.08640507332540626","41659.0"
"36352","0.25067385444743934","0.3695431472081218","0.09416243654822334","51837.0"
"36353","0.20618556701030927","0.41562269712601324","0.0847457627118644","42188.0"
"36360","0.32818613386196466","0.3250283125707814","0.10695073612684032","39859.0"
"36362","1.0","0.11222063718497385","0.26438421302900617","59265.0"
"36370","","","","34706.0"
"36371","","","","30833.0"
"36373","","","","35625.0"
"36374","0.18118811881188118","","","52679.0"
"36375","0.25681048446473276","0.37054982093954075","0.08868759216347166","37350.0"
"36376","0.2924037460978148","0.43859649122807015","0.05333333333333334","35966.0"
"36401","0.31778008838055627","0.48135719612229677","0.0494034302759135","21898.0"
"36420","0.30334142243793166","0.34532566537381304","0.11435067540457403","37429.0"
"36421","0.1892019891072697","0.2972802024035421","0.11685641998734977","41917.0"
"36425","0.3074957410562181","","","25750.0"
"36426","0.23052897395002658","0.39335664335664333","0.10719543614280456","33996.0"
"36432","0.14684139784946237","0.4249031007751938","0.02180232558139535","27995.0"
"36435","","","","14286.0"
"36436","","","","37029.0"
"36439","","","","36591.0"
"36441","0.2099056603773585","0.4412878787878788","0.11287878787878788","36722.0"
"36442","0.3093788063337393","0.3714514194322271","0.04878048780487805","26517.0"
"36444","","","","13375.0"
"36445","0.24215143120960295","0.4737507906388362","0.07337128399746995","30240.0"
"36446","","","","27132.0"
"36451","0.3064947701289224","0.4550955414012739","0.08503184713375796","30133.0"
"36453","0.21945801865837405","0.3854289071680376","0.10105757931844889","39250.0"
"36454","","","","78750.0"
"36455","","","","36923.0"
"36456","0.19119496855345913","0.40688437775816416","0.07678729037952339","37500.0"
"36460","0.34572282405677995","0.42194152710757876","0.09253477150156117","31927.0"
"36467","0.30459828196058614","0.32907394113424265","0.07781765972720747","36261.0"
"36470","","","",""
"36471","","","","19143.0"
"36473","","","",""
"36474","0.13530722699777142","0.4110344827586207","0.07770114942528736","31946.0"
"36475","0.21856763925729442","0.44641537324464153","0.06208425720620843","26686.0"
"36476","","","","16250.0"
"36477","0.3403954802259887","0.4015748031496063","0.06856955380577427","26968.0"
"36480","0.19111969111969113","0.4128289473684211","0.08799342105263158","26912.0"
"36481","","","","20313.0"
"36482","","","","6278.0"
"36483","","","","32167.0"
"36502","0.2697244357929314","0.43519108280254776","0.06536624203821656","31612.0"
"36505","0.2821813570069753","0.30660377358490565","0.10754716981132076","42721.0"
"36507","0.27088538837588266","0.3680368805224741","0.10103726469458317","37664.0"
"36509","0.44701527070800556","0.27054263565891473","0.04961240310077519","32857.0"
"36511","","","",""
"36512","","","",""
"36513","","","","40804.0"
"36518","0.19227005870841488","0.39593301435406697","0.1076555023923445","45192.0"
"36521","0.13737953660036908","0.44857058650162096","0.06690244621279104","42801.0"
"36522","0.2962622549019608","0.44894204231830726","0.0844066237350506","44795.0"
"36523","0.30307262569832405","0.3884297520661157","0.0448642266824085","49750.0"
"36524","0.16476345840130505","","","32875.0"
"36525","0.22923408845738943","0.35629453681710216","0.1290577988915281","49881.0"
"36526","0.3531596091205212","0.2003429418852535","0.2848734822504403","63312.0"
"36527","0.22958843159065628","0.16830065359477125","0.3627450980392157","82485.0"
"36528","0.2068696330991413","","","63594.0"
"36529","","","","33750.0"
"36530","0.3089260808926081","0.3251284246575342","0.1404109589041096","36549.0"
"36532","0.2478601997146933","0.21298677443056577","0.2645573108008817","60778.0"
"36535","0.2872086962996054","0.3303500397772474","0.13181185361972952","42433.0"
"36538","","","","50417.0"
"36539","","","","43274.0"
"36540","","","",""
"36541","0.15147634293845608","0.3815052449332926","0.07678989713820145","47846.0"
"36542","0.43545504002486984","0.2840565085771948","0.22371342078708376","47121.0"
"36543","","","","78967.0"
"36544","0.2956521739130435","0.4292887029288703","0.044490934449093446","35292.0"
"36545","0.2782","0.46756632418340743","0.06931452231252876","30604.0"
"36548","","","","39813.0"
"36549","0.09131403118040089","0.3172839506172839","0.12617283950617283","45185.0"
"36550","","","","17344.0"
"36551","0.27617070956025425","0.36400918635170604","0.10203412073490814","44154.0"
"36553","0.19052631578947368","0.4870235198702352","0.040551500405515","43549.0"
"36555","","","","48523.0"
"36556","","","",""
"36558","0.09442896935933148","0.4398928024502297","0.05053598774885146","37138.0"
"36559","","","",""
"36560","0.28745291219936253","0.4567692956558414","0.030366933783213833","39233.0"
"36561","0.2927278820375335","0.23897724984900343","0.22085766055969397","58218.0"
"36562","0.1227080394922426","","","31546.0"
"36564","","","",""
"36567","0.27547470647919986","0.41079427510105976","0.07997377908882333","44435.0"
"36568","","","",""
"36569","0.217","","","45313.0"
"36571","0.2657186672243134","0.3866362644988599","0.12451670466937642","51128.0"
"36572","0.1004739336492891","0.4211446046308432","0.08235037134119703","59471.0"
"36574","0.12928501469147893","","","49732.0"
"36575","0.23527218493661448","0.3866856645294071","0.1195282197419457","55586.0"
"36576","0.28348271446862994","0.375918795939797","0.1176058802940147","53066.0"
"36578","0.06824712643678162","","","45688.0"
"36579","0.129","","","43387.0"
"36580","0.2230489156245053","0.35655550479671083","0.08656920968478757","28375.0"
"36581","","","","44848.0"
"36582","0.3001036352040816","0.3924073736083227","0.11115167001277605","42853.0"
"36583","","","","30489.0"
"36584","","","","59688.0"
"36585","0.14624505928853754","","","44091.0"
"36587","0.11520473417963158","0.37312004375170904","0.09885151763740771","51808.0"
"36590","","","",""
"36602","","","","19954.0"
"36603","0.5661016949152542","0.35210622710622713","0.059065934065934064","18698.0"
"36604","0.4095523025964312","0.20475065981386303","0.23239338797055148","44336.0"
"36605","0.4155369214288353","0.3544447092469018","0.08657054337464251","29183.0"
"36606","0.46748616432524476","0.2920149669612292","0.19146564763951915","35307.0"
"36607","0.44790986283474854","0.3116098403107467","0.17112645662494605","31763.0"
"36608","0.3770976461313211","0.23274110577962218","0.24462888514243722","48625.0"
"36609","0.4988817891373802","0.2603804077573347","0.2040029835902536","41884.0"
"36610","0.512765577575433","0.4054016620498615","0.057202216066481994","16884.0"
"36611","0.41554227156276685","0.3797957493789677","0.060171128898702735","30973.0"
"36612","0.4449831365935919","0.4083752093802345","0.03819095477386935","26161.0"
"36613","0.19441530142845614","0.419880624426079","0.07001836547291093","43655.0"
"36615","","","",""
"36616","","","",""
"36617","0.40657885054087867","0.3459000942507069","0.05864488428107655","24842.0"
"36618","0.18148606446290733","0.33769353977576083","0.1434418935753693","46773.0"
"36619","0.24063932755985737","0.31035437430786267","0.14700996677740863","59018.0"
"36688","","","",""
"36693","0.27260783884388","0.2695757027658452","0.22066470721229933","53656.0"
"36695","0.2586677873502837","0.24657274022479025","0.2501820484407155","65464.0"
"36701","0.40440032933857833","0.33550243167340227","0.10308925268854031","32160.0"
"36703","0.5374602470231492","0.3722660653889515","0.049492671927846676","20871.0"
"36720","","","","16406.0"
"36722","","","","22031.0"
"36723","","","",""
"36726","0.26593664450527965","0.46496815286624205","0.0725560786485738","25382.0"
"36727","","","",""
"36728","","","","16926.0"
"36732","0.3769363166953528","0.3837295690936107","0.12295690936106983","29813.0"
"36736","0.09393491124260354","","","27318.0"
"36738","0.160415003990423","","","28288.0"
"36740","0.16585067319461444","","","21490.0"
"36742","0.13903743315508021","0.4635865309318716","0.025058731401722788","34203.0"
"36744","0.3298622236462672","0.4427179962894249","0.09415584415584416","29862.0"
"36748","0.2979392245895913","0.42673179396092364","0.119449378330373","33702.0"
"36749","","","","33024.0"
"36750","0.25054704595185995","0.44124047878128403","0.0647442872687704","36792.0"
"36751","","","","9663.0"
"36752","0.31719260065288357","0.2367312552653749","0.17101937657961247","42917.0"
"36753","","","","18661.0"
"36754","","","",""
"36756","0.2442827442827443","0.4260666277030976","0.0727644652250146","30347.0"
"36758","0.4271523178807947","0.4795751633986928","0.056372549019607844","46563.0"
"36759","0.2315035799522673","0.26715092816787733","0.07183212267958031","22554.0"
"36761","","","","26891.0"
"36763","","","","38125.0"
"36765","0.1308562197092084","","","18474.0"
"36766","","","",""
"36767","0.26567656765676567","0.29317980513728964","0.0566873339238264","19063.0"
"36768","0.08206958073148975","","","23846.0"
"36769","0.3282697295294554","0.39599555061179087","0.07897664071190211","28929.0"
"36773","","","",""
"36775","","","","27014.0"
"36776","0.07084309133489461","0.44045368620037806","0.12287334593572778","39722.0"
"36782","0.20765987350667603","0.380517503805175","0.08422120750887874","40029.0"
"36783","","","","30461.0"
"36784","0.3041335888310977","0.37331838565022424","0.1203288490284006","36415.0"
"36785","0.1834862385321101","","","30547.0"
"36786","0.5042710706150342","0.3236935565702689","0.09335362760020294","16635.0"
"36790","","","",""
"36792","0.16822429906542055","","","36591.0"
"36793","","","","28605.0"
"36801","0.4305791977652656","0.2830108052011477","0.1629326658934131","38011.0"
"36804","0.2622188717175525","0.36813087490961677","0.09002169197396963","43578.0"
"36830","0.46449402570927006","0.13144367042997837","0.32687965409560416","51155.0"
"36832","0.6058985713092154","0.19465968586387433","0.22743455497382198","22018.0"
"36849","","","",""
"36850","0.22844175491679275","0.4239250275633958","0.09812568908489526","30227.0"
"36852","0.18981101068200493","0.2780458383594692","0.13027744270205066","27063.0"
"36853","0.23298153034300792","0.3279158699808795","0.14595283620140218","49093.0"
"36854","0.32894010488545405","0.3405207485760781","0.11076078112286411","40644.0"
"36855","0.1102216748768473","0.39295392953929537","0.028003613369467027","47250.0"
"36856","0.15130406609428154","0.19698397737983034","0.1988689915174364","74326.0"
"36858","","","","58214.0"
"36859","","","",""
"36860","0.18006644518272424","0.4014022787028922","0.09991235758106924","29125.0"
"36861","0.22472981563890654","0.37401737691352915","0.07778237484484898","45667.0"
"36862","0.2978336365139739","0.3851118760757315","0.07228915662650602","32241.0"
"36863","0.40047313281514024","0.40406622839055273","0.07304601899196493","31179.0"
"36865","","","",""
"36866","0.2084146001671775","0.3776702942361951","0.13663845223700122","38860.0"
"36867","0.5130415561450045","0.2696981837606838","0.13007478632478633","37387.0"
"36869","0.4000690709951157","0.3557117224880383","0.07498504784688995","33817.0"
"36870","0.30556115252871247","0.32279423936434365","0.12771064393312365","59101.0"
"36871","0.18781725888324874","","","29250.0"
"36874","0.170818929550602","0.38384353741496596","0.09557823129251701","49722.0"
"36875","0.25802879291251385","0.3674922600619195","0.11671826625386997","50445.0"
"36877","0.2838806467744624","0.27894922841324066","0.15584874543526916","48424.0"
"36879","0.11310932323710364","0.31483870967741934","0.11870967741935484","40733.0"
"36901","","","","21912.0"
"36904","0.26804915514592936","0.34420406845334195","0.1175330965450436","31554.0"
"36907","0.1423712342079689","0.5535714285714286","0.07898351648351648","22778.0"
"36908","0.06760936809544851","0.39111111111111113","0.0673015873015873","47083.0"
"36910","","","",""
"36912","0.15341772151898733","0.43593519882179677","0.0390279823269514","35801.0"
"36913","","","",""
"36915","","","",""
"36916","","","","41250.0"
"36919","0.06041666666666667","0.3747143945163747","0.039603960396039604","26875.0"
"36921","0.07184466019417475","","","30614.0"
"36922","","","","36458.0"
"36925","0.2643856920684292","0.3804047838086477","0.10119595216191353","17014.0"
"37010","0.16824127906976744","0.2678941908713693","0.18775933609958506","75568.0"
"37012","0.24694189602446484","0.531095211887727","0.0275178866263071","44758.0"
"37013","0.4138086744485336","0.2638144631872771","0.23099057497803124","48423.0"
"37014","0.08259468170829976","0.20329024676850763","0.2696827262044653","87566.0"
"37015","0.2598882807651075","0.3956363636363636","0.12032323232323232","47253.0"
"37016","0.48748159057437407","","","53542.0"
"37018","0.4018445322793149","0.43007518796992483","0.07142857142857142","36088.0"
"37019","","","",""
"37020","0.17035110533159947","0.39263278126784695","0.13335237007424328","57950.0"
"37022","0.12858105830805527","0.4477016885553471","0.06144465290806754","50149.0"
"37023","0.27221037668798864","0.48214285714285715","0.06160714285714286","35638.0"
"37025","0.11023176936122103","0.4336134453781513","0.07787114845938375","50339.0"
"37026","0.08805620608899298","0.3985969387755102","0.06760204081632654","36094.0"
"37027","0.11584579191014646","0.09079348931841302","0.411467164010399","119570.0"
"37028","","","","45813.0"
"37029","0.14304461942257218","0.3696083292017848","0.10114030738720872","70907.0"
"37030","0.251219896112073","0.469177361666316","0.070271407532085","39090.0"
"37031","0.18452655889145497","0.4137817342565117","0.08737223870755029","57246.0"
"37032","0.2852941176470588","0.48856758574310694","0.06388702084734364","51406.0"
"37033","0.22917823431426984","0.39240265906932575","0.07654320987654321","37403.0"
"37034","0.1267928858290304","0.35369011652999566","0.1478204574881312","55833.0"
"37035","0.08958990536277603","0.40210711150131695","0.10140474100087796","47188.0"
"37036","0.2490088729469511","0.4138964577656676","0.0997275204359673","38150.0"
"37037","0.12660354306658522","0.36072459963244946","0.17353636124967184","64050.0"
"37040","0.40629387773295594","0.2962039540681954","0.15338694384942234","46293.0"
"37042","0.43583935519733186","0.3051368809597047","0.14291460615668553","45269.0"
"37043","0.2736652050554553","0.3067375886524823","0.22017104714226116","60210.0"
"37046","0.16806722689075632","0.34892584892584894","0.21621621621621623","55339.0"
"37047","0.2684288905435592","0.3900789177001127","0.0693348365276212","48505.0"
"37048","0.1308868501529052","0.3965201465201465","0.13576007326007325","61958.0"
"37049","0.2996339059419882","0.371331348362399","0.1118672905146746","62391.0"
"37050","0.19689406544647808","0.4065843621399177","0.13333333333333333","36773.0"
"37051","0.2398982763492512","0.4491064491064491","0.06565656565656566","41474.0"
"37052","0.2291742451800655","0.4249121044701155","0.12807634354595682","60208.0"
"37055","0.3374958436472457","0.4520038784744667","0.1011096746390864","41598.0"
"37057","","","","39725.0"
"37058","0.22306212204507972","0.4155053974484789","0.10814524043179588","41157.0"
"37059","0.14691270404542228","","","48036.0"
"37060","0.28492899679340356","0.3839050131926121","0.11873350923482849","55850.0"
"37061","0.3395074721111345","0.47767726874817623","0.08462211847096586","40069.0"
"37062","0.18555371291689698","0.3080469404861693","0.20787929589270746","59352.0"
"37064","0.20038491587111035","0.19111590786446647","0.3240648697776137","80898.0"
"37066","0.34580163105380657","0.29644463412232036","0.15288401562653886","53611.0"
"37067","0.2750848661877319","0.14022494771943705","0.3767026507658396","98207.0"
"37069","0.07857398965322952","0.09044556008785692","0.44093191088798245","111829.0"
"37072","0.3108536664293573","0.3300833185605389","0.15418365538025172","57846.0"
"37073","0.19877167630057804","0.400516240051624","0.11658421165842117","51705.0"
"37074","0.20950677991357472","0.4353146853146853","0.07736013986013986","35481.0"
"37075","0.23669060094443367","0.28690015389637646","0.22713706104556267","63163.0"
"37076","0.4418755577188286","0.2783053323593864","0.22036830571681212","52193.0"
"37078","","","","37988.0"
"37079","0.20232458028411537","0.33832976445396146","0.07780157030692363","51860.0"
"37080","0.2124609707635538","0.37447736775131796","0.14070169060170878","54611.0"
"37082","0.15880429705744978","0.2844332030351805","0.160036790066682","66338.0"
"37083","0.31302652649168","0.42836690868186933","0.048982513549442684","36057.0"
"37085","0.08865564984368021","0.40296105568072094","0.1834567106533634","62439.0"
"37086","0.3149533856722277","0.3927142124166239","0.13509492047203694","53672.0"
"37087","0.3091968073631984","0.3639393835263393","0.15484003986117315","45774.0"
"37090","0.19887510816267667","0.37066182405165454","0.16020984665052462","59347.0"
"37091","0.31323210412147506","0.4263832658569501","0.10026990553306343","39290.0"
"37095","0.1277139208173691","0.41625615763546797","0.13957307060755336","48750.0"
"37096","0.21755946625410946","0.40911471974855945","0.07281299109481404","32127.0"
"37097","0.18018412976764578","0.4251968503937008","0.09933373712901272","30078.0"
"37098","0.14939024390243902","0.4665561083471531","0.07131011608623548","28066.0"
"37101","0.27370758008246115","0.35003416078342064","0.08517421999544524","44583.0"
"37110","0.3213929417633121","0.4324921553895788","0.07133071109736155","33667.0"
"37115","0.5448084767940067","0.34852830188679246","0.11275471698113207","35758.0"
"37118","0.19130434782608696","","","51995.0"
"37122","0.13672496025437203","0.26259313598573114","0.24746123529242542","74866.0"
"37127","0.1719213313161876","0.2797745541901506","0.23061997597708583","66880.0"
"37128","0.3196111405468912","0.24617458466919265","0.2656659865928301","60764.0"
"37129","0.271586977036804","0.2700663762098307","0.24322348606684405","61930.0"
"37130","0.5399100726336421","0.25215655980430024","0.22283378395777007","39761.0"
"37132","","","",""
"37134","0.13887897179578723","0.5182625863770978","0.1209279368213228","52241.0"
"37135","0.0751681778297748","0.1512903724308453","0.39282954721063207","103333.0"
"37137","0.2479812451159156","0.38256087981146897","0.03613511390416339","35254.0"
"37138","0.22968044459881903","0.2876217971851317","0.20846866353903526","58849.0"
"37140","","0.5175131348511384","0.009632224168126095","40139.0"
"37141","0.2881236823612087","","","55139.0"
"37142","0.3031798245614035","0.466768525592055","0.08785332314744079","46202.0"
"37143","0.17933774834437086","0.33953834698436336","0.13961280714817573","57635.0"
"37144","0.19050673508659396","0.4721746575342466","0.08476027397260275","39628.0"
"37145","0.22303664921465968","0.4495481927710843","0.02786144578313253","39375.0"
"37146","0.18839590443686008","0.32154953429297206","0.17823878069432683","66113.0"
"37148","0.27782200990799716","0.3941435432230523","0.0818436499466382","51417.0"
"37149","0.046207497820401046","0.3790656416321703","0.2111176818450621","52230.0"
"37150","0.2661605705083966","0.4639830508474576","0.0387409200968523","24928.0"
"37151","","","","54018.0"
"37153","0.10540819841543231","0.3318709677419355","0.24748387096774194","71265.0"
"37160","0.37872014696876916","0.39986149584487535","0.08965835641735918","39901.0"
"37165","","","",""
"37166","0.35672338503237466","0.42051945252721196","0.08912598340338398","35841.0"
"37167","0.28878215232832","0.3331151273658745","0.17848299416536217","58473.0"
"37171","","","","42209.0"
"37172","0.3055142687277051","0.4022927219408158","0.0946414289522794","47219.0"
"37174","0.22175864466780454","0.2381494873445936","0.27267323790182774","73866.0"
"37175","0.26912442396313363","","",""
"37178","0.16155606407322654","0.4331450094161959","0.07595731324544884","41571.0"
"37179","0.09243397573162027","0.1943677526228603","0.3409718387631143","91639.0"
"37180","0.10562744507974722","0.4743531547889242","0.0699046754425783","45325.0"
"37181","0.1066056245912361","","","42396.0"
"37183","0.2080906148867314","0.48604651162790696","0.10046511627906977","50106.0"
"37184","0.19138504640168097","0.44427284427284425","0.08185328185328185","44596.0"
"37185","0.20615237868129246","0.44889253486464314","0.09122231337161608","41091.0"
"37186","0.27466511357018053","0.48649596632760433","0.07085233251490705","40789.0"
"37187","0.2347864248098303","0.4646236116824352","0.05944055944055944","43831.0"
"37188","0.1695268184102822","0.3253708551483421","0.18160994764397906","60456.0"
"37189","0.3458083832335329","0.35083532219570407","0.1280827366746221","48115.0"
"37190","0.2860122841580716","0.4360309197034232","0.09843823946994794","41833.0"
"37191","0.12996108949416343","0.3885017421602787","0.12857142857142856","65221.0"
"37201","","0.20648577101257445","0.3110522832561218","58508.0"
"37203","0.7391876645355396","0.23379829650660414","0.28774225404271075","33072.0"
"37204","0.3322560922351297","0.11415472779369627","0.3868194842406877","69482.0"
"37205","0.23664704138252363","0.08181026979982593","0.38816362053959963","86824.0"
"37206","0.4768564503953276","0.223239902891194","0.25110350915912605","43782.0"
"37207","0.4551274689940285","0.30935378647624084","0.11090540421405272","32396.0"
"37208","0.6646435003001401","0.29180198799330775","0.1687826001377817","27280.0"
"37209","0.5201562406822112","0.23257315842583248","0.23249243188698285","45224.0"
"37210","0.6789125642909625","0.31301775147928995","0.14763313609467454","29035.0"
"37211","0.5501946253962734","0.258740577705927","0.21279289456769443","42392.0"
"37212","0.5727531576257575","0.097288842544317","0.3495307612095933","54140.0"
"37213","","","",""
"37214","0.3702130622475978","0.26098073235320973","0.2656834992238152","52743.0"
"37215","0.18979878334113243","0.070367186540587","0.3918703180645954","103693.0"
"37216","0.3648373424340838","0.29152199074074076","0.21686921296296297","45472.0"
"37217","0.6030461516714962","0.27001900457136985","0.20699573681236838","42455.0"
"37218","0.35033469150174623","0.2911074635512214","0.1270638215699527","42733.0"
"37219","0.6766121270452358","","","50700.0"
"37220","0.12153092690005442","0.15844402277039848","0.3868595825426945","104297.0"
"37221","0.2661412861521028","0.14530064010633462","0.33327503585295043","71726.0"
"37228","","","","15540.0"
"37240","","","",""
"37243","","","",""
"37246","","","",""
"37301","0.1636096845194424","0.49308300395256915","0.05731225296442688","27462.0"
"37302","0.1808303148509334","0.26634827332843497","0.25459221160911094","71829.0"
"37303","0.2997159675626724","0.4138306405408502","0.12232153088117337","38411.0"
"37305","","","","23250.0"
"37306","0.28722627737226275","0.5179549604382228","0.05599513085818624","41445.0"
"37307","0.22190841234617711","0.4232062780269058","0.06698430493273543","39167.0"
"37308","0.1687211093990755","0.3708609271523179","0.09831889964340296","56218.0"
"37309","0.20980223559759242","0.40273646638905414","0.057108863771564544","41875.0"
"37310","0.136415655756466","0.45145631067961167","0.06375404530744337","51461.0"
"37311","0.5307204656911606","0.3301920553501133","0.11744005725873792","31016.0"
"37312","0.3074026822665463","0.26166858559914974","0.18815871047737137","52678.0"
"37313","0.08887425938117183","","","37083.0"
"37315","","","",""
"37317","0.20084974893781382","0.43487621097954793","0.09149623250807319","35417.0"
"37318","0.3244274809160305","0.3402835696413678","0.09924937447873228","30833.0"
"37321","0.3413542249580302","0.3659255717587059","0.07873137301777033","32583.0"
"37322","0.19288493607559756","0.4344597103601931","0.04288897140735239","32477.0"
"37323","0.21945665073611959","0.3709232369837608","0.0871217261500882","42359.0"
"37324","0.404276186739898","0.4647279009501872","0.06536135905557156","35424.0"
"37325","0.08040770101925254","0.44282029234737746","0.0644883920894239","42760.0"
"37326","","","","21250.0"
"37327","0.25165731769505356","0.4019338665393339","0.076519040229199","46408.0"
"37328","0.28745318352059923","","","24931.0"
"37329","0.1853981529883255","0.4058380414312618","0.06002824858757062","32542.0"
"37330","0.18755694390212158","0.41098735133094205","0.08910704172172929","45252.0"
"37331","0.23933866946594934","0.4270105677950922","0.06107827332975103","35863.0"
"37332","0.2237442922374429","0.4748118123914302","0.011001737116386797","46058.0"
"37333","","","","22250.0"
"37334","0.3217717580305665","0.407094817354609","0.12574179084794937","40506.0"
"37335","0.1650889814464218","0.4565439672801636","0.05930470347648262","40330.0"
"37336","0.20311793944871215","0.3841289914638002","0.08314890926335758","48750.0"
"37337","0.20471014492753623","","","27262.0"
"37338","0.34772917247144053","0.4564676616915423","0.0439469320066335","31386.0"
"37339","0.16315531602155806","0.44704163623082543","0.05551497443389335","29250.0"
"37340","","","","46808.0"
"37341","0.15526976160602257","0.33977929584866","0.15291644771413557","61324.0"
"37342","0.11842918985776128","0.4014388489208633","0.09640287769784173","44148.0"
"37343","0.22438857533778006","0.2642348172844349","0.1884683271229653","59791.0"
"37345","0.29358178053830225","0.3857302118171683","0.0858416945373467","45385.0"
"37347","0.27810103147315524","0.37977989181122923","0.09307964931915687","46508.0"
"37348","0.2885789014821273","","","34632.0"
"37350","0.10665944775311316","0.05093632958801498","0.44719101123595506","121319.0"
