"zip","renter","mortgage","hs_graduate","college_graduate","median_income","household_size"
"44813","0.23183434959349594","0.5522959183673469","0.41951957631927367","0.09646302250803858","","2.7"
"44814","0.11299227088700772","","0.43385707045108973","0.11049163710086163","29703.0","2.65"
"44815","","","","","22794.0","2.21"
"44816","","","","","",""
"44817","0.0903054448871182","","0.45343367826904984","0.13358419567262464","28868.0","2.49"
"44818","0.18725257323832145","","0.5245806824754193","0.108155002891845","","2.66"
"44820","0.3331968172244325","0.5322612276917043","0.4381431152305396","0.08396826643625795","","2.28"
"44822","0.1078706957132818","","0.4290816326530612","0.13622448979591836","25449.0","2.7"
"44824","0.18896999188969993","0.6320907617504052","0.4545096494682946","0.11106734935013785","33924.0","2.4"
"44825","","","","","25250.0","2.32"
"44826","0.1166335321404904","","0.6096938775510204","0.05187074829931973","","2.45"
"44827","0.3040988547317661","0.546205472379969","0.4138777331548416","0.10196340919232486","24192.0","2.4"
"44828","","","","","","1.83"
"44830","0.2671938914644123","0.5864608909154683","0.462181590873574","0.07962181590873574","22807.0","2.37"
"44833","0.30003546518501006","0.5529505265249354","0.47483773075950436","0.06617213183848943","22090.0","2.39"
"44836","0.2866836301950806","","0.4758113900796081","0.08511941212492345","","2.74"
"44837","0.22701149425287356","0.5239968528717546","0.47848187055235514","0.10708234496780752","","2.82"
"44838","","","","","23125.0","2.34"
"44839","0.20785409135721328","0.5609340792994405","0.3275300460518926","0.20442547455913737","26299.0","2.32"
"44840","0.16583912611717974","","0.4498158379373849","0.1514732965009208","30101.0","2.57"
"44841","","","","","29766.0","2.88"
"44842","0.3078544061302682","0.629555997349238","0.47457187337830825","0.09159314997405293","23989.0","2.43"
"44843","0.18357695614789338","","0.4339975093399751","0.10087173100871731","28161.0","2.46"
"44844","","","","","22461.0","2.62"
"44846","0.28872282608695654","","0.425","0.10288461538461538","","2.83"
"44847","0.23391370174110523","0.6323777403035413","0.5531686358754028","0.08378088077336197","30482.0","2.62"
"44849","0.26623655913978495","","0.4223081882656351","0.11089619600257898","28250.0","2.71"
"44850","","","","","","2.0"
"44851","0.21989202657807308","0.6907659269863994","0.48282208588957054","0.10153374233128834","","2.67"
"44853","0.1204724409448819","","","","","2.6"
"44854","0.2778111846061335","","0.5309734513274337","0.09823008849557523","24356.0","2.47"
"44855","0.14138204924543288","","","","","2.8"
"44856","","","","","22125.0","2.1"
"44857","0.29122653862941944","0.6397151898734177","0.4556929582879477","0.09220221695393092","23792.0","2.52"
"44859","0.2992481203007519","","","","","2.69"
"44861","","","","","28250.0","2.67"
"44864","0.21839745444026612","0.6361136571952337","0.44602510460251044","0.12092050209205021","","2.57"
"44865","0.2710173838700484","","0.49308380797396256","0.0467860048820179","20097.0","2.71"
"44866","0.1028787163756489","","0.5047021943573667","0.09482758620689655","30266.0","2.95"
"44867","0.15289058767319638","","0.44236960721184804","0.1210560206052801","","2.45"
"44870","0.36997230479965443","0.6545832153308789","0.38693748905620734","0.1337419015934162","","2.31"
"44874","","","","","","2.83"
"44875","0.313005313005313","0.5638409209837781","0.4057304193244798","0.11053016835721008","","2.31"
"44878","0.20862177470106985","","0.4426799007444169","0.03176178660049628","","2.94"
"44880","0.1708656330749354","","0.44886062533121357","0.0296767355590885","","3.17"
"44881","","","","","",""
"44882","0.19282511210762332","","0.3977389516957862","0.13874614594039056","30218.0","2.41"
"44883","0.30573593073593075","0.5603138715254689","0.4259672619047619","0.11235119047619048","","2.37"
"44887","0.10930828351836037","","","","31859.0","2.84"
"44889","0.1557103907906695","0.5926099158091674","0.46487387950802583","0.08171774025432563","","2.54"
"44890","0.36965792577806006","0.5489625045504186","0.4946723494938732","0.0811134789557805","23393.0","2.6"
"44901","","","0.29112081513828236","0.013100436681222707","",""
"44902","0.5305089261923794","","0.5098730606488011","0.017277856135401976","13435.0","2.23"
"44903","0.3103995324176512","0.5696256991251972","0.43592884222805484","0.09355497229512978","21389.0","2.42"
"44904","0.24965315808689303","0.6625781625781626","0.3364514802631579","0.16909950657894737","","2.41"
"44905","0.2971722813754582","0.5694076038903625","0.4630272952853598","0.0628287841191067","","2.48"
"44906","0.3475701327566528","0.5666378191259195","0.39535079592352396","0.1318116735450181","20767.0","2.34"
"44907","0.35040450228631725","0.5487282800302191","0.40423031727379555","0.12573443008225618","","2.23"
"45001","","","","","23380.0","2.66"
"45002","0.24278563015312132","0.6656634746922024","0.33715464863005845","0.2032557606328098","","2.81"
"45003","","","","","","2.25"
"45005","0.2811181787746903","0.705221174764322","0.42151093249126836","0.08741208554614611","","2.53"
"45011","0.2630780894617134","0.7509203182519891","0.33780412441921676","0.1794648783502323","","2.92"
"45013","0.24801265725090685","0.6819783287907997","0.4218815331010453","0.14163066202090593","27668.0","2.58"
"45014","0.3425136306444848","0.7101063829787234","0.33406035352713304","0.18024675282398517","30059.0","2.46"
"45015","0.3506002302252919","0.6732834363813862","0.457007363035068","0.0725071758392612","","2.64"
"45030","0.1426876130198915","0.6580204778156996","0.3651958828692252","0.17043006462937843","32403.0","2.53"
"45032","","","","","30833.0","2.4"
"45033","","","","","17179.0","3.13"
"45034","0.0391156462585034","","","","58125.0","2.97"
"45036","0.2550648117936701","0.7788876276958002","0.3099116404149059","0.20464848252016904","31777.0","2.77"
"45039","0.17040998217468806","0.8323639075316928","0.1662040708432461","0.3246100978059741","","2.71"
"45040","0.15922288889317615","0.8008980029486664","0.18683974932855865","0.3287675320799761","41827.0","2.82"
"45041","","","","","","5.19"
"45042","0.266516923553559","0.6756263048016702","0.38192985291740744","0.13760034480900812","25760.0","2.49"
"45044","0.3814141957289906","0.7295891835673427","0.34766035357325087","0.14503106522195877","24079.0","2.73"
"45050","0.23832045218594994","0.7934587813620072","0.28970456580125337","0.2368845120859445","","2.77"
"45051","","","","","9015.0",""
"45052","0.07356264122520713","0.6937728937728938","0.3257328990228013","0.21400651465798046","32857.0","2.61"
"45053","0.011627906976744186","0.6666666666666666","0.409404659188956","0.17601380500431407","34328.0","2.97"
"45054","0.1294305057745918","","0.29854227405247813","0.16443148688046647","","2.49"
"45056","0.53828897726114","0.642030510257759","0.24119101586647435","0.22996084895940655","8657.0","2.52"
"45062","","","","","","2.33"
"45064","0.04035087719298246","","0.4692230070635722","0.08980827447023208","","2.95"
"45065","0.23991340287345012","0.6708211143695014","0.28919239904988125","0.373812351543943","","2.7"
"45066","0.11201388007278575","0.7640293750866011","0.2163990390694146","0.3037678594006828","","2.9"
"45067","0.3077191269785928","0.7611174458380844","0.4540022547914318","0.10947012401352875","","2.93"
"45068","0.18143967431532199","0.7162122544708297","0.3582248206218443","0.2157852777039596","37284.0","2.6"
"45069","0.17387524011727834","0.7472595656670113","0.21501897226225844","0.30867429479071684","","2.74"
"45070","","","","","21719.0","2.8"
"45101","0.3170838823012736","","0.4017252002464572","0.04559457794208256","16545.0","2.39"
"45102","0.23865293675697177","0.7009615384615384","0.35740946892803355","0.14177198611747757","28733.0","2.61"
"45103","0.27254420741300106","0.7331843838193791","0.3513214335132143","0.16627461832941284","29252.0","2.67"
"45106","0.2650395055933662","0.6387434554973822","0.5224509449861563","0.05934753822077766","","2.85"
"45107","0.21489001692047377","0.6904109589041096","0.48471252907942836","0.0739448321701562","27065.0","2.69"
"45111","","","","","24583.0","2.15"
"45112","","","","","13125.0","2.2"
"45113","0.19230769230769232","0.6539509536784741","0.43490415335463256","0.13059105431309903","","2.58"
"45115","","","","","250001.0","1.49"
"45118","0.2388101195440645","0.674264007597341","0.4671726755218216","0.10398481973434535","","2.7"
"45120","0.28845470692717584","","0.39101338432122373","0.06835564053537285","","2.42"
"45121","0.26760089686098654","0.6759220886862827","0.47679257362355953","0.07394366197183098","21399.0","2.6"
"45122","0.17633302151543498","0.6756418284283031","0.49266666666666664","0.09346666666666667","","2.77"
"45123","0.35843660629170637","0.6239962210675484","0.5327731092436975","0.07865546218487394","19301.0","2.54"
"45130","0.10415464512406232","0.642915642915643","0.4680266771282856","0.08552373479795998","25020.0","2.58"
"45131","","","","","15662.0","2.29"
"45132","","","","","","3.14"
"45133","0.2980599647266314","0.6106392489941886","0.39576726030739207","0.07611612588436203","","2.48"
"45135","0.24861051731509193","0.7656500802568218","0.41002490660024904","0.09371108343711083","25910.0","2.67"
"45140","0.16549721751754173","0.7486335242061426","0.21533333333333332","0.3029722222222222","36735.0","2.79"
"45142","0.25024752475247525","0.7294685990338164","0.4553895841744045","0.0742834073475979","24406.0","3.01"
"45144","0.34286934244235695","0.5072463768115942","0.3773345995568218","0.07692307692307693","","2.56"
"45145","","","","","",""
"45146","0.31696750902527077","","","","","2.67"
"45147","","","","","","1.66"
"45148","0.2483221476510067","","","","","2.98"
"45150","0.2319741183253788","0.682355492896649","0.31470374409305707","0.20033624136677572","","2.51"
"45152","0.16018727531142882","0.6716858576911722","0.2921153608119817","0.21809629904691175","28139.0","2.99"
"45153","0.20218037661050545","","0.3751763046544429","0.08321579689703808","22299.0","3.21"
"45154","0.22408449087360807","0.6349856616140925","0.4993962394341901","0.06917371053993444","21733.0","2.81"
"45155","","","","","18229.0","2.91"
"45156","","","","","25625.0","2.23"
"45157","0.16682296551005524","0.6294433266264252","0.4240450103642286","0.13577139472904945","28673.0","2.73"
"45158","","","","","26111.0","3.05"
"45159","0.33710541989279336","","0.4732013520038629","0.04490584258812168","22537.0","2.93"
"45160","","","","","","1.92"
"45162","0.2178794178794179","","0.37971175166297116","0.15631929046563192","","2.55"
"45164","","","","","","3.29"
"45166","","","","","","3.16"
"45167","0.22620412844036697","0.38301886792452833","0.4484938638899219","0.08404611379695054","","2.33"
"45168","0.162217659137577","","","","","2.74"
"45169","0.3324152542372881","0.6273830155979203","0.46220570012391576","0.10223048327137546","21328.0","2.68"
"45171","0.19799741602067183","0.5925925925925926","0.4531749657377798","0.08131566925536775","","2.56"
"45172","","","","","14250.0","2.55"
"45174","0.046720960137162454","","0.02322308233638283","0.49612948627726955","57083.0","3.07"
"45176","0.23897264098269122","0.706187797490264","0.4650520156046814","0.09509102730819245","","2.87"
"45177","0.37303658710197884","0.6641039721764598","0.3498950788600826","0.12624382319095648","","2.38"
"45202","0.7491735870353947","0.7564179104477612","0.16107849965177595","0.27867873843398666","35233.0","1.74"
"45203","0.8031135531135531","","0.4281629735525375","0.13152251608291637","11734.0","1.59"
"45204","0.687094682230869","","0.3089786467712889","0.12065860560843839","","2.25"
"45205","0.6350403739906503","0.6420432220039293","0.37371716820316575","0.10314837363019655","","2.65"
"45206","0.6720994475138121","0.6853546910755148","0.1922222222222222","0.18444444444444444","21665.0","1.84"
"45207","0.5504082357117501","","0.3559124087591241","0.07649635036496351","","2.58"
"45208","0.28996987615753655","0.7165470274249954","0.07264567168720523","0.43077742279020237","44932.0","2.06"
"45209","0.5236359738449995","0.7831978319783198","0.1110236220472441","0.38989501312335956","39319.0","1.73"
"45211","0.48128738407507","0.7356307382719155","0.335784885983345","0.14884426803642306","","2.29"
"45212","0.4793307998887756","0.7213319458896982","0.2936534700209078","0.1941053483509813","","2.18"
"45213","0.36235408560311283","0.7686453576864536","0.2184749056819481","0.25906024922830684","30609.0","2.28"
"45214","0.824451827242525","","0.32506307821698904","0.059083263246425564","13457.0","2.29"
"45215","0.3740048576440426","0.6535388127853882","0.3004248334459786","0.1814714685719803","26596.0","2.41"
"45216","0.46109569328810773","0.7000993048659384","0.3700870087008701","0.10036003600360036","","2.4"
"45217","0.47492044249128657","0.6759700476514636","0.3845102505694761","0.12164009111617312","","2.45"
"45218","0.27381600435492653","0.7180952380952381","0.21233382570162482","0.2049483013293944","","2.56"
"45219","0.8218831410494976","0.6446917808219178","0.18986615678776292","0.18661567877629062","","2.35"
"45220","0.6242143070936845","0.6941941941941941","0.12913980884641033","0.2867303845298955","","2.05"
"45223","0.6033138401559455","0.7186557518311073","0.282719836400818","0.1767638036809816","","2.27"
"45224","0.3396274690410398","0.706047032474804","0.2725140712945591","0.1701286518359689","24457.0","2.23"
"45225","0.8398163499553628","","0.2897565255538495","0.06032024566790963","","2.22"
"45226","0.35564681724846","0.7179661016949153","0.11532301121195943","0.4129738387613454","","2.02"
"45227","0.4316664781083833","0.6862232779097387","0.21481539302162203","0.2789790024197955","29821.0","2.19"
"45229","0.6764114592058972","0.7119760479041917","0.2936855822769814","0.1252221300793745","16651.0","2.1"
"45230","0.2422589320015367","0.7136178374490529","0.18968711948753242","0.2707395838848007","33946.0","2.29"
"45231","0.360959257349149","0.6851119894598156","0.3273439560025615","0.14069386371341394","","2.39"
"45232","0.7917691424823742","","0.37617883339154734","0.09884736290604261","","2.55"
"45233","0.12722233488812276","0.7010668408447638","0.2883779344990822","0.2587189643512704","","2.74"
"45236","0.31140087501072317","0.7133540832962798","0.2569873575599524","0.23924258744826804","","2.18"
"45237","0.5224464257781949","0.7032126466088731","0.33954102206906667","0.14781142312486253","","2.2"
"45238","0.3730461053461185","0.7034405385190725","0.36762142786674995","0.15465816041303562","26879.0","2.48"
"45239","0.3608413632784673","0.6948678506502587","0.32014846235418876","0.14220572640509013","27013.0","2.36"
"45240","0.3995030874346889","0.7691942377710939","0.31435382824194713","0.19382380661972612","25820.0","2.68"
"45241","0.20742494639027878","0.6373520506468483","0.2187233003783718","0.27236665446112535","35629.0","2.36"
"45242","0.20095405705816968","0.6927196410479085","0.16114734375989362","0.32223136832774013","40109.0","2.49"
"45243","0.10034246575342466","0.6657119476268413","0.11827236161654855","0.3855583221605057","47116.0","2.66"
"45244","0.1817445789918333","0.7513214505224339","0.2098173880636746","0.31773412127988077","38382.0","2.83"
"45245","0.29374293640193155","0.7263728053791557","0.2864933777179687","0.23457751965436646","33872.0","2.45"
"45246","0.5009929078014185","0.6566025215660252","0.22652388797364087","0.21396210873146623","","2.51"
"45247","0.17242318340670812","0.6676040494938132","0.28753164947816956","0.246155746310134","32265.0","2.48"
"45248","0.11871880199667222","0.6990746304530705","0.3417646711187282","0.20170202706695822","","2.52"
"45249","0.28565965583173997","0.693106432073839","0.14336608010363813","0.3086473064881788","","2.5"
"45251","0.27840287202837005","0.6816688567674113","0.38688632619439867","0.12606260296540361","27802.0","2.77"
"45252","0.09503015179871076","0.6736782262649232","0.3099479309399836","0.21403124143600988","","2.59"
"45255","0.25161382871897864","0.6629605044805842","0.21657503017299182","0.2912699477001475","","2.51"
"45301","","","","","25611.0","2.0"
"45302","0.14756517461878996","0.711304347826087","0.40865384615384615","0.13501602564102563","35709.0","3.02"
"45303","0.227251943301326","","0.47244094488188976","0.06430446194225722","22713.0","2.59"
"45304","0.1929919869618362","0.6201194304088194","0.4985708452429563","0.06839526337280523","","2.71"
"45305","0.15955200587533278","0.7250290360046457","0.18450479233226838","0.29313099041533547","","2.62"
"45306","0.12748344370860928","","0.46785058175137784","0.1543172075933864","34332.0","2.6"
"45307","","","","","22321.0","2.89"
"45308","0.2061676199950261","0.5514018691588785","0.5461760461760462","0.08116883116883117","26767.0","2.56"
"45309","0.19792865362485615","0.6042767295597484","0.41187632548275477","0.09376046433753767","","2.33"
"45310","","","","","30882.0","2.37"
"45311","0.23258520365752286","0.6322987901104682","0.4926672777268561","0.03941338221814849","25351.0","2.55"
"45312","0.23657375934738273","","0.43469591226321036","0.13260219341974078","34606.0","2.76"
"45314","0.273538961038961","0.6387795275590551","0.25511038430089944","0.2187244480784955","","2.52"
"45315","0.11580667756245622","0.7885590152063722","0.27861013707363724","0.24067580490914886","36377.0","2.58"
"45316","","","","","23750.0","2.2"
"45317","","","","","33226.0","3.14"
"45318","0.2688876752230111","0.6193146417445483","0.534372604140046","0.07385637618195758","27172.0","2.59"
"45319","","","","","29844.0","3.09"
"45320","0.29546369614816803","0.6463932107496464","0.42230998940371833","0.1053848376842308","","2.51"
"45321","","","","","","2.58"
"45322","0.20798420495039968","0.7510435301132976","0.31765260111716803","0.15283666464768828","","2.44"
"45323","0.23924528301886794","0.5976297968397292","0.3011247443762781","0.13548057259713703","","2.28"
"45324","0.4815370598638727","0.6536286522148916","0.27679870654810024","0.14838318512530316","","2.24"
"45325","0.12414089347079038","","0.3499101258238466","0.09167165967645297","33229.0","2.56"
"45326","0.12512030798845045","","","","30602.0","2.92"
"45327","0.22139575585211113","0.70892180502928","0.34915773353751917","0.12511485451761103","","2.56"
"45328","","","","","16612.0","2.9"
"45330","","","","","","2.48"
"45331","0.35007006071929003","0.5406210790464241","0.5008785140562249","0.08000753012048192","22654.0","2.19"
"45332","","","","","","2.42"
"45333","0.05956375838926174","","","","38047.0","3.01"
"45334","0.2954850245864998","","0.5087131367292225","0.07171581769436998","28050.0","2.66"
"45335","0.24889498552049993","0.6982097186700768","0.38901003052769295","0.085041430440471","27579.0","2.65"
"45336","","","","","28750.0","3.42"
"45337","0.15730994152046784","","0.49596122778675283","0.08804523424878836","","2.57"
"45338","0.19666802112962212","0.6520100502512562","0.46527172333623945","0.08979947689625109","","2.59"
"45339","0.3285821455363841","","0.48","0.05853658536585366","21741.0","2.42"
"45340","","","","","","2.4"
"45341","0.2414535666218035","0.46915584415584416","0.40778923253150057","0.09087437953417335","","2.4"
"45342","0.33548924358084664","0.6666666666666666","0.31401659043336694","0.1660206217536243","","2.31"
"45344","0.24801262212512895","0.5863752122241087","0.36746880570409984","0.1162210338680927","","2.73"
"45345","0.36152219873150104","0.7080516287645974","0.5193370165745856","0.051933701657458566","25659.0","2.46"
"45346","0.1839856050382366","","0.4818865345181135","0.11346548188653452","26405.0","2.69"
"45347","0.24656357388316152","0.6427503736920778","0.4808296668761785","0.06473915776241358","23580.0","2.61"
"45348","","","","","","2.81"
"45349","","","","","30000.0","2.95"
"45350","","","","","29063.0","3.54"
"45351","","","","","36250.0","2.73"
"45352","","","","","24205.0","2.73"
"45353","","","","","19850.0","2.4"
"45354","","","","","30686.0","2.09"
"45356","0.34203518398967075","0.6656273199703043","0.39933512189431936","0.0748862708503441","","2.43"
"45358","","","","","","2.83"
"45359","0.15730337078651685","","0.5186104218362283","0.08023159636062861","24819.0","2.71"
"45360","","","","","25917.0","2.33"
"45361","","","","","","2.63"
"45362","0.10473457675753228","","","","","2.67"
"45363","0.09175824175824175","","0.47182425978987586","0.12989493791786055","31884.0","3.05"
"45365","0.35011503586412235","0.6655167838662598","0.434070796460177","0.0836283185840708","","2.52"
"45368","0.24917817225509534","0.5760950259836675","0.42118780096308184","0.08089887640449438","","2.51"
"45369","0.22849986084052323","0.6147058823529412","0.46137699412258604","0.10579345088161209","","2.79"
"45370","0.04843875100080064","","0.2939497716894977","0.24429223744292236","28318.0","2.72"
"45371","0.2111956635046388","0.6989697922123276","0.3326920230871689","0.1744117211780376","31857.0","2.6"
"45372","","","","","","2.62"
"45373","0.31828100904885215","0.7148235800344234","0.31936696830709477","0.17148051733399447","27706.0","2.46"
"45377","0.24289475460743942","0.7086577022882755","0.30885227590058645","0.1440938285395141","","2.41"
"45378","","","","","26016.0","2.82"
"45380","0.13372898120672602","0.5454545454545454","0.4727932285368803","0.11608222490931076","","2.81"
"45381","0.18867924528301888","0.5945945945945946","0.5069462647444298","0.07287024901703801","","2.59"
"45382","0.2924600152322925","","","","","3.0"
"45383","0.23161863722057635","0.671875","0.30578512396694213","0.13692712246431255","","2.44"
"45384","","","","","3197.0","2.15"
"45385","0.2848719768521046","0.688285662233558","0.3441771868230373","0.14558900425786211","26791.0","2.41"
"45387","0.2278830963665087","0.6186152099886493","0.13616398243045388","0.25085407515861396","35438.0","2.1"
"45388","","","","","","3.33"
"45389","","","","","22083.0","2.54"
"45390","0.31343283582089554","","0.5027675276752768","0.041051660516605165","","2.44"
"45402","0.6262068965517241","0.5234042553191489","0.27325322652425454","0.10310043020323394","13927.0","1.86"
"45403","0.5398397289725715","0.5777318166149603","0.2927533346605614","0.07395978498905037","16102.0","2.58"
"45404","0.5557898965551873","0.5599334073251943","0.3781578534442178","0.02965636278048015","17257.0","2.51"
"45405","0.5914277439907327","0.6351958895311497","0.2764062102316111","0.11393908543310427","","2.19"
"45406","0.45390827365534053","0.6415249026439844","0.31816854096684677","0.10953702351394771","","2.2"
"45409","0.40927021696252464","0.6894409937888198","0.1665601703940362","0.3064962726304579","5580.0","2.32"
"45410","0.5600288505671759","0.654037886340977","0.3213238770685579","0.11981087470449173","","2.28"
"45414","0.3927163881267149","0.5942160785740269","0.32546520889146335","0.11642893345883716","","2.33"
"45415","0.29139126886984906","0.6893285037614935","0.257695215466033","0.1908413435576196","","2.31"
"45416","0.4086002159050018","0.7624914442162902","0.3121495327102804","0.0616822429906542","","2.48"
"45417","0.5529574541681079","0.4809047697098836","0.3506102154587916","0.060418863944553265","","2.3"
"45418","0.19151193633952254","","0.3197810789679437","0.11024237685691947","","2.88"
"45419","0.2322165489263482","0.6812997632881429","0.15103758809710258","0.2551879404855129","","2.23"
"45420","0.4176078654424311","0.69015625","0.33029125119711567","0.1296264999154977","23904.0","2.14"
"45424","0.31961987006174086","0.7019726188723686","0.26941263940520443","0.15036431226765798","","2.58"
"45426","0.5104567969179967","0.7131461391193363","0.3285385500575374","0.10749904104334485","","2.21"
"45428","","","","","14250.0",""
"45429","0.27023011124051244","0.6655307333080903","0.20971207563386335","0.23350880962612805","31862.0","2.18"
"45430","0.1672796621713663","0.6482873851294904","0.19183829138062547","0.20823798627002288","","2.53"
"45431","0.4807373965387509","0.6559063497694217","0.2503150857581237","0.1931612691106362","30249.0","2.36"
"45432","0.2606265525807342","0.6223109336881792","0.3173697502572257","0.12431016743054905","","2.37"
"45433","0.9616182572614108","","0.06808859721082855","0.21739130434782608","","3.08"
"45434","0.08452817605868623","0.6940410615923885","0.15448603683897802","0.2784313725490196","46522.0","2.73"
"45439","0.5","0.6900046061722709","0.3384276267450404","0.1085966201322557","24846.0","2.38"
"45440","0.28255692102505475","0.6634789777411376","0.22881802609039398","0.2416655685861115","","2.31"
"45449","0.3892428257315217","0.6477883422902025","0.3481510315297781","0.12199299338263916","25446.0","2.19"
"45458","0.21021772785664877","0.69765708200213","0.13653497138070642","0.2911256922146214","40829.0","2.4"
"45459","0.24273428232502967","0.6087649402390438","0.17855951189284522","0.2621669288335955","36391.0","2.19"
"45502","0.12354669732975597","0.6138820405841077","0.35061664061142955","0.13965607087024492","30446.0","2.56"
"45503","0.3523562199138586","0.6269353369763205","0.3458378613344925","0.12684199087154965","","2.25"
"45504","0.3677539496605995","0.6243093922651933","0.30570778180591857","0.15909282522552903","21879.0","2.43"
"45505","0.4772090125635967","0.5997604790419162","0.4231390962974367","0.04972673389269494","","2.43"
"45506","0.5077692715834154","0.6113612746795982","0.37512673200405544","0.10487777402275543","","2.44"
"45601","0.2997152018482006","0.6075628476867826","0.4063412078728765","0.09793698705315938","23122.0","2.48"
"45612","0.27493962474456624","0.5113986444855206","0.4945748170577845","0.07368155437799646","18116.0","2.47"
"45613","0.18936694984927377","","0.4257907542579075","0.036901865369018655","21411.0","3.1"
"45614","0.15269978401727863","0.530241935483871","0.4458689458689459","0.08632478632478632","","2.64"
"45616","0.2455261274158912","","","","","2.64"
"45617","","","","","15383.0","3.29"
"45618","","","","","","2.0"
"45619","0.3002369963826868","0.509822263797942","0.3704337899543379","0.12214611872146118","","2.72"
"45620","0.23990683229813664","","","","","2.47"
"45621","","","","","19464.0","2.62"
"45622","","","","","","2.76"
"45623","0.22007099064214264","","0.5104562737642585","0.16064638783269963","19866.0","2.57"
"45624","","","","","",""
"45628","0.21501940196302213","0.6278195488721805","0.36059362172402903","0.105462582886012","","2.56"
"45629","0.22979291917167669","","0.4308176100628931","0.03234501347708895","","2.65"
"45630","","","","","11607.0","3.5"
"45631","0.2406030565881867","0.4418231791113147","0.36523809523809525","0.09647619047619048","21294.0","2.47"
"45634","0.31365313653136534","","0.4287878787878788","0.04772727272727273","","2.58"
"45636","","","","","18929.0","3.73"
"45638","0.2694831632897447","0.5023458445040214","0.43019349637194304","0.08169846815372211","20563.0","2.52"
"45640","0.30255427841634736","0.5940346083788707","0.3937609275789086","0.13002668629796632","","2.49"
"45642","","","","","",""
"45644","0.17529518619436876","0.6957787481804949","0.5269890795631825","0.05117004680187207","","2.56"
"45645","0.1005586592178771","0.46047269763651183","0.5027002700270027","0.049054905490549056","27636.0","2.48"
"45646","","","","","23333.0","1.78"
"45647","0.15827017387427553","","0.590316573556797","0.02110490378646803","24073.0","2.69"
"45648","0.2115678690294144","0.49038461538461536","0.4495233968804159","0.07603986135181975","19951.0","2.42"
"45650","","","","","18603.0","1.84"
"45651","0.22916313019860804","0.6431560071727436","0.4493623405851463","0.07301825456364092","","2.68"
"45652","0.21920614596670934","0.4366319444444444","0.46842525979216626","0.06554756195043965","25149.0","2.62"
"45653","0.16300097751710654","0.4282608695652174","0.37193689157435383","0.0829137294394092","21041.0","2.4"
"45654","","","","","17985.0","2.68"
"45656","0.37185251798561153","0.5","0.4455377574370709","0.0839816933638444","","2.52"
"45657","0.38035646568069775","","0.5791433891992551","0.10117939168218498","17177.0","2.96"
"45658","0.16705607476635514","","0.3521819299323909","0.04978488014751076","","2.99"
"45659","0.367023238657322","","0.43889681407513076","0.06276747503566334","","2.77"
"45660","0.2987583092938668","0.5267938237965486","0.45262968299711814","0.06268011527377522","20121.0","2.58"
"45661","0.2616547669046619","0.586053412462908","0.40314553055942665","0.08222177981286084","18323.0","2.6"
"45662","0.4288935819880445","0.47803053910875665","0.3663883089770355","0.09603340292275574","16388.0","2.38"
"45663","0.22534322234495818","0.435","0.40873671782762694","0.07012987012987013","19422.0","2.66"
"45669","0.18674392599369727","0.5522056490003173","0.4097012880241162","0.10948204987667855","","2.55"
"45671","","","","","18594.0","3.04"
"45672","0.1265389876880985","","0.5726744186046512","0.0872093023255814","25392.0","2.84"
"45673","","","","","21167.0","2.2"
"45674","","","","","5905.0","2.43"
"45678","0.1371900826446281","","","","24750.0","2.37"
"45679","0.24221972253468316","","0.4723926380368098","0.06246514221974345","21396.0","2.69"
"45680","0.2650914252316941","0.5637834474175483","0.43480267712900994","0.09912300946226633","","2.66"
"45681","0.13858267716535433","","0.5087847730600292","0.07247437774524158","21286.0","2.72"
"45682","0.21075455333911536","","0.4907521578298397","0.058569667077681874","","2.47"
"45684","0.22274602239245728","","0.4622047244094488","0.05669291338582677","26771.0","2.2"
"45685","","","","","30486.0","2.15"
"45686","0.15638702133878982","0.47846441947565543","0.4880847308031774","0.03971756398940865","18993.0","2.72"
"45688","","","","","24886.0","2.76"
"45690","0.31985714285714284","0.5883668903803132","0.3976005945429451","0.09682556534663977","","2.51"
"45692","0.37148376192200894","0.5295414462081128","0.4431412544620092","0.08431072582015978","22074.0","2.47"
"45693","0.35384615384615387","0.589873417721519","0.4267958325717419","0.03856698958142935","19992.0","2.54"
"45694","0.18139963167587478","0.5547566371681416","0.4016943169784681","0.09883515707730321","26308.0","2.65"
"45695","","","","","16797.0","2.08"
"45696","0.16024340770791076","","","","27045.0","2.84"
"45697","0.21286660359508042","0.6104314230521571","0.45332588038010063","0.10257126886528788","","2.71"
"45698","","","","","24375.0","2.34"
"45701","0.5388150587874841","0.5695773524720893","0.2289795918367347","0.2153061224489796","8460.0","2.39"
"45710","0.18928632551771352","0.4805936073059361","0.39863753817242187","0.11533944092083627","","2.62"
"45711","0.09776751347190146","","","","19545.0","3.07"
"45714","0.2862112586970272","0.5257142857142857","0.37969871885118966","0.10418133183162044","","2.27"
"45715","0.1825063078216989","","0.4064327485380117","0.13216374269005848","","2.4"
"45716","","","","","","2.52"
"45719","0.5040983606557377","","","","13896.0","2.53"
"45721","","","","","","1.74"
"45723","0.15464813205907907","0.5817694369973191","0.45655546935609","0.05508145849495733","","2.56"
"45724","0.05822649572649573","","0.4534470504619758","0.11656005685856433","20500.0","2.64"
"45727","","","","","16750.0","2.61"
"45729","0.23608316566063045","","","","27242.0","3.37"
"45732","0.32885753299954484","0.5797598627787307","0.4299352199113536","0.05489260143198091","22409.0","2.57"
